"","rowname","PlateID","WellName","Field","Timepoint","timepoint","X","Y","FRET1","CFP.Mean","YFP.Mean","Cell.Roundness","Cell.Area.µm","dist","dfret","df.fret","Well2","Treatment","time"
"22196","422",16766,"F4",28,1,"4",566,980,1.01605,609.384,619.167,0.963559,75.7006,2.82842712474619,0.0926589999999999,10.0346440456968,"4","FSK",10
"22197","423",16766,"F4",28,1,"1",743,1066,0.908012,2082.43,1890.87,0.815321,64.2334,0,0,0,"4","FSK",0
"22198","423",16766,"F4",28,1,"2",757,1062,0.888439,2295.75,2039.63,0.934484,88.7197,14.560219778561,-0.0195730000000001,-2.15558825213764,"4","FSK",2
"22199","423",16766,"F4",28,1,"3",756,1062,0.912927,2204.62,2012.65,0.948249,89.3233,1,0.004915,0.541292405827236,"4","FSK",6
"22200","423",16766,"F4",28,1,"4",754,1063,0.9347,2049.65,1915.81,0.936753,85.8745,2.23606797749979,0.0266879999999999,2.93916820482548,"4","FSK",10
"22201","424",16766,"F4",29,1,"1",748,81,0.651893,586.557,382.372,0.835334,97.6866,0,0,0,"4","FSK",0
"22202","424",16766,"F4",29,1,"2",760,71,0.650171,567.768,369.146,0.842677,100.704,15.6204993518133,-0.00172199999999989,-0.264153779838085,"4","FSK",2
"22203","424",16766,"F4",29,1,"3",762,70,0.653395,549.432,358.996,0.845032,105.964,2.23606797749979,0.001502,0.230405910172375,"4","FSK",6
"22204","424",16766,"F4",29,1,"4",759,71,0.662855,498.888,330.691,0.850251,110.361,3.16227766016838,0.010962,1.68156430579866,"4","FSK",10
"22205","425",16766,"F4",29,1,"1",604,164,0.818668,880.001,720.429,0.946488,67.596,0,0,0,"4","FSK",0
"22206","425",16766,"F4",29,1,"2",617,155,0.817111,942.44,770.078,0.943648,67.2511,15.8113883008419,-0.00155699999999992,-0.190186986666136,"4","FSK",2
"22207","425",16766,"F4",29,1,"3",617,154,0.869757,952.674,828.595,0.94932,67.9409,1,0.0510890000000001,6.24050286563052,"4","FSK",6
"22208","425",16766,"F4",29,1,"4",615,155,0.916367,818.627,750.163,0.959173,69.1479,2.23606797749979,0.0976990000000001,11.9338975017956,"4","FSK",10
"22209","426",16766,"F4",29,1,"1",268,189,0.570176,572.242,326.279,0.891374,154.16,0,0,0,"4","FSK",0
"22210","427",16766,"F4",29,1,"1",861,235,0.648353,550.279,356.775,0.934905,195.114,0,0,0,"4","FSK",0
"22211","427",16766,"F4",29,1,"2",881,236,0.650056,522.707,339.789,0.922737,186.061,20.0249843945008,0.00170300000000001,0.262665554104016,"4","FSK",2
"22212","427",16766,"F4",29,1,"3",884,239,0.657441,504.582,331.733,0.946016,184.768,4.24264068711928,0.0090880000000001,1.40170555237658,"4","FSK",6
"22213","427",16766,"F4",29,1,"4",883,241,0.662849,486.306,322.347,0.93795,193.821,2.23606797749979,0.0144960000000001,2.23581906769924,"4","FSK",10
"22214","428",16766,"F4",29,1,"1",603,267,0.822437,650.165,534.719,0.877423,68.5444,0,0,0,"4","FSK",0
"22215","428",16766,"F4",29,1,"2",616,255,0.826636,702.076,580.361,0.903538,63.8023,17.6918060129541,0.00419900000000006,0.510555823728755,"4","FSK",2
"22216","428",16766,"F4",29,1,"3",617,257,0.861009,709.075,610.52,0.895382,66.82,2.23606797749979,0.0385720000000001,4.68996409451424,"4","FSK",6
"22217","428",16766,"F4",29,1,"4",615,259,0.909991,657.649,598.455,0.89964,64.6645,2.82842712474619,0.087554,10.6456786355672,"4","FSK",10
"22218","429",16766,"F4",29,1,"1",760,266,0.884746,540.373,478.093,0.866987,65.8716,0,0,0,"4","FSK",0
"22219","429",16766,"F4",29,1,"2",774,258,0.890748,553.078,492.653,0.895778,65.5267,16.1245154965971,0.00600199999999995,0.678386791237254,"4","FSK",2
"22220","429",16766,"F4",29,1,"3",773,257,0.913876,544.751,497.835,0.896066,66.9062,1.4142135623731,0.02913,3.29247038132978,"4","FSK",6
"22221","429",16766,"F4",29,1,"4",772,258,0.927589,528.908,490.61,0.880205,64.9232,1.4142135623731,0.042843,4.84240674724723,"4","FSK",10
"22222","430",16766,"F4",29,1,"1",686,344,0.796944,1349.38,1075.38,0.982342,89.7544,0,0,0,"4","FSK",0
"22223","430",16766,"F4",29,1,"2",698,334,0.78727,1381.85,1087.89,0.985073,90.1855,15.6204993518133,-0.00967399999999996,-1.21388704852536,"4","FSK",2
"22224","430",16766,"F4",29,1,"3",699,335,0.792183,1387.22,1098.94,0.970037,89.4957,1.4142135623731,-0.00476100000000002,-0.597407095103296,"4","FSK",6
"22225","430",16766,"F4",29,1,"4",697,337,0.792766,1397.46,1107.86,1.00308,86.1332,2.82842712474619,-0.00417800000000002,-0.5242526451043,"4","FSK",10
"22226","431",16766,"F4",29,1,"1",194,456,0.800297,1745.95,1397.28,0.983646,61.9055,0,0,0,"4","FSK",0
"22227","431",16766,"F4",29,1,"2",208,448,0.827691,1871.03,1548.63,0.979338,62.8539,16.1245154965971,0.0273939999999999,3.42297921896495,"4","FSK",2
"22228","431",16766,"F4",29,1,"3",208,448,0.922837,1814.4,1674.4,0.992434,62.8539,0,0.12254,15.3118154884999,"4","FSK",6
"22229","431",16766,"F4",29,1,"4",207,451,0.989864,1638.98,1622.37,0.976403,61.1295,3.16227766016838,0.189567,23.6870811711152,"4","FSK",10
"22230","432",16766,"F4",29,1,"1",703,561,0.677869,570.671,386.84,0.809101,185.372,0,0,0,"4","FSK",0
"22231","432",16766,"F4",29,1,"2",692,586,0.678938,560.054,380.242,0.821935,160.109,27.3130005674953,0.00106899999999999,0.157700086594901,"4","FSK",2
"22232","432",16766,"F4",29,1,"3",692,582,0.682659,542.528,370.362,0.830564,159.075,4,0.00478999999999996,0.706626206538426,"4","FSK",6
"22233","432",16766,"F4",29,1,"4",690,579,0.687296,531.136,365.047,0.835487,158.73,3.60555127546399,0.00942699999999996,1.39068168038367,"4","FSK",10
"22234","433",16766,"F4",29,1,"1",901,1015,0.873483,1048.25,915.631,0.938659,66.6476,0,0,0,"4","FSK",0
"22235","433",16766,"F4",29,1,"2",915,1009,0.905558,1077.53,975.769,0.923548,64.837,15.2315462117278,0.032075,3.67208062435101,"4","FSK",2
"22236","433",16766,"F4",29,1,"3",915,1008,1.06637,995.425,1061.49,0.924273,64.9232,1,0.192887,22.0825133402711,"4","FSK",6
"22237","433",16766,"F4",29,1,"4",913,1011,1.11121,953.459,1059.49,0.941006,65.5267,3.60555127546399,0.237727,27.2159847415462,"4","FSK",10
"22238","434",16766,"F4",30,1,"1",790,116,0.838592,875.16,733.902,0.924803,54.4906,0,0,0,"4","FSK",0
"22239","434",16766,"F4",30,1,"2",803,106,0.84314,676.377,570.28,0.908576,55.3528,16.4012194668567,0.004548,0.54233763260322,"4","FSK",2
"22240","434",16766,"F4",30,1,"3",803,105,0.907948,705.867,640.89,0.898422,54.3182,1,0.069356,8.27052964969854,"4","FSK",6
"22241","434",16766,"F4",30,1,"4",801,107,0.983999,537.632,529.03,0.922569,55.5253,2.82842712474619,0.145407,17.3394213157292,"4","FSK",10
"22242","435",16766,"F4",30,1,"1",774,207,0.810443,614.234,497.802,0.852267,67.8547,0,0,0,"4","FSK",0
"22243","435",16766,"F4",30,1,"2",787,196,0.818678,491.706,402.549,0.793315,73.5451,17.0293863659264,0.00823499999999999,1.01611094179356,"4","FSK",2
"22244","435",16766,"F4",30,1,"3",787,196,0.867001,501.729,435,0.86851,71.3896,0,0.056558,6.97865241602432,"4","FSK",6
"22245","436",16766,"F4",30,1,"1",148,352,0.752644,889.864,669.751,0.987173,60.8709,0,0,0,"4","FSK",0
"22246","436",16766,"F4",30,1,"2",161,342,0.773534,772.43,597.501,0.973168,60.7847,16.4012194668567,0.0208900000000001,2.77554859933781,"4","FSK",2
"22247","436",16766,"F4",30,1,"3",161,342,0.865822,773.061,669.333,0.987173,60.8709,0,0.113178,15.0373881941529,"4","FSK",6
"22248","436",16766,"F4",30,1,"4",159,344,0.931416,633.427,589.984,0.956277,60.3536,2.82842712474619,0.178772,23.7525310771095,"4","FSK",10
"22249","437",16766,"F4",30,1,"1",471,370,0.827682,997.441,825.564,0.880679,49.0588,0,0,0,"4","FSK",0
"22250","437",16766,"F4",30,1,"2",484,359,0.839025,841.401,705.956,0.894988,49.2313,17.0293863659264,0.011343,1.37045386996455,"4","FSK",2
"22251","437",16766,"F4",30,1,"3",484,359,0.924916,843.924,780.559,0.877946,47.6793,0,0.0972339999999999,11.7477485314408,"4","FSK",6
"22252","437",16766,"F4",30,1,"4",483,360,0.95774,676.696,648.099,0.893607,50.2659,1.4142135623731,0.130058,15.7135228263995,"4","FSK",10
"22253","438",16766,"F4",30,1,"1",708,431,0.773557,642.05,496.663,0.880603,92.2547,0,0,0,"4","FSK",0
"22254","438",16766,"F4",30,1,"2",720,418,0.785701,545.698,428.755,0.820917,97.859,17.6918060129541,0.0121439999999999,1.56989077727949,"4","FSK",2
"22255","438",16766,"F4",30,1,"3",720,418,0.787214,585.373,460.814,0.936073,88.9784,0,0.0136569999999999,1.76548075965959,"4","FSK",6
"22256","438",16766,"F4",30,1,"4",719,419,0.809295,491.126,397.466,0.840404,95.6173,1.4142135623731,0.0357379999999999,4.61995690039647,"4","FSK",10
"22257","439",16766,"F4",30,1,"1",518,567,0.83736,471.059,394.445,0.839577,82.2533,0,0,0,"4","FSK",0
"22258","439",16766,"F4",30,1,"2",533,557,0.842532,456.518,384.631,0.922684,71.7345,18.0277563773199,0.00517199999999995,0.617655488678699,"4","FSK",2
"22259","439",16766,"F4",30,1,"3",533,556,0.85006,466.244,396.335,0.968711,71.8207,1,0.0127,1.5166714435846,"4","FSK",6
"22260","440",16766,"F4",30,1,"1",616,596,0.814072,3684.66,2999.58,0.993206,60.0949,0,0,0,"4","FSK",0
"22261","440",16766,"F4",30,1,"2",629,585,0.823335,4004.47,3297.03,0.995705,60.3536,17.0293863659264,0.00926300000000002,1.13786004186362,"4","FSK",2
"22262","440",16766,"F4",30,1,"3",629,584,1.05305,3499.38,3685.03,0.987991,60.9571,1,0.238978,29.3558800695762,"4","FSK",6
"22263","440",16766,"F4",30,1,"4",627,586,1.10376,3491.64,3853.94,0.981237,61.6469,2.82842712474619,0.289688,35.5850588154365,"4","FSK",10
"22264","441",16766,"F4",30,1,"1",349,615,0.830719,1813.7,1506.67,0.991408,53.1111,0,0,0,"4","FSK",0
"22265","441",16766,"F4",30,1,"2",362,605,0.863833,1559.33,1347,1.00547,51.7316,16.4012194668567,0.033114,3.98618546102834,"4","FSK",2
"22266","441",16766,"F4",30,1,"3",362,604,1.01766,1446.59,1472.14,0.993298,53.2836,1,0.186941,22.503518036785,"4","FSK",6
"22267","441",16766,"F4",30,1,"4",360,605,1.08775,1096.83,1193.08,0.988567,52.8525,2.23606797749979,0.257031,30.9407874383516,"4","FSK",10
"22268","442",16766,"F4",30,1,"1",1003,700,0.868459,1229.72,1067.96,0.987649,62.3366,0,0,0,"4","FSK",0
"22269","442",16766,"F4",30,1,"2",1015,689,0.880793,1078.01,949.507,0.976399,58.3705,16.2788205960997,0.0123340000000001,1.42021672871144,"4","FSK",2
"22270","442",16766,"F4",30,1,"3",1016,688,0.945119,1129.14,1067.18,0.962763,56.991,1.4142135623731,0.0766600000000001,8.82712943270783,"4","FSK",6
"22271","442",16766,"F4",30,1,"4",1013,690,1.07542,915.509,984.56,0.982408,54.9217,3.60555127546399,0.206961,23.8308313921555,"4","FSK",10
"22272","443",16766,"F4",30,1,"1",213,713,0.871746,1443.92,1258.73,0.973641,81.8222,0,0,0,"4","FSK",0
"22273","443",16766,"F4",30,1,"2",226,702,0.942355,1214.95,1144.92,0.974248,78.7183,17.0293863659264,0.070609,8.09972170792869,"4","FSK",2
"22274","443",16766,"F4",30,1,"3",226,702,1.04452,1145.34,1196.33,0.981964,83.0293,0,0.172774,19.8193051645777,"4","FSK",6
"22275","443",16766,"F4",30,1,"4",225,704,1.12424,874.718,983.397,0.959958,83.0293,2.23606797749979,0.252494,28.9641707561606,"4","FSK",10
"22276","444",16766,"F4",30,1,"1",267,724,0.818862,783.791,641.817,0.947684,87.5989,0,0,0,"4","FSK",0
"22277","444",16766,"F4",30,1,"2",280,713,0.83881,680.543,570.847,0.922538,88.3749,17.0293863659264,0.019948,2.43606370792636,"4","FSK",2
"22278","444",16766,"F4",30,1,"3",280,713,0.859875,679.933,584.658,0.904131,91.6512,0,0.041013,5.00853623687507,"4","FSK",6
"22279","444",16766,"F4",30,1,"4",278,715,0.896102,551.3,494.021,0.906791,93.7205,2.82842712474619,0.07724,9.43260280731063,"4","FSK",10
"22280","445",16766,"F4",30,1,"1",886,896,0.854457,1108.58,947.232,1.0078,60.1811,0,0,0,"4","FSK",0
"22281","445",16766,"F4",30,1,"2",897,884,0.865232,1031.15,892.186,1.03711,58.8016,16.2788205960997,0.010775,1.26103478583474,"4","FSK",2
"22282","445",16766,"F4",30,1,"3",897,884,1.01644,967.496,983.4,1.0309,58.1981,0,0.161983,18.9574197414264,"4","FSK",6
"22283","445",16766,"F4",30,1,"4",896,886,1.04443,856.017,894.05,1.03408,57.0772,2.23606797749979,0.189973,22.2331843498268,"4","FSK",10
"22284","446",16766,"F4",30,1,"1",611,939,0.862583,440.057,379.586,0.883305,69.3204,0,0,0,"4","FSK",0
"22285","446",16766,"F4",30,1,"2",625,928,0.852834,435.592,371.488,0.864084,62.9401,17.8044938147649,-0.00974900000000001,-1.13021007833449,"4","FSK",2
"22286","447",16766,"F4",30,1,"1",1051,979,0.910917,1803.37,1642.72,0.971951,100.187,0,0,0,"4","FSK",0
"22287","447",16766,"F4",30,1,"2",1062,967,0.904658,1896.23,1715.44,0.93778,95.876,16.2788205960997,-0.00625900000000001,-0.68710980253964,"4","FSK",2
"22288","447",16766,"F4",30,1,"3",1062,966,0.912733,1856.87,1694.83,0.938006,94.2378,1,0.00181600000000004,0.199359546478992,"4","FSK",6
"22289","447",16766,"F4",30,1,"4",1061,971,0.918322,1958.73,1798.74,0.944982,95.4449,5.09901951359278,0.00740499999999999,0.812917093434418,"4","FSK",10
"22290","1",16766,"F5",1,1,"1",644,21,0.796929,572.258,456.049,0.882411,63.8886,0,0,0,"5","DMSO",0
"22291","1",16766,"F5",1,1,"2",660,18,0.79204,492.896,390.393,0.835212,63.1126,16.2788205960997,-0.00488900000000003,-0.613479996335939,"5","DMSO",2
"22292","1",16766,"F5",1,1,"3",660,14,0.781362,739.518,577.832,0.920016,55.2666,4,-0.015567,-1.95337351257138,"5","DMSO",6
"22293","1",16766,"F5",1,1,"4",660,18,0.801428,475.929,381.423,0.845792,63.1988,4,0.00449900000000003,0.564542136125054,"5","DMSO",10
"22294","2",16766,"F5",1,1,"1",489,60,0.628919,524.568,329.911,0.90019,201.064,0,0,0,"5","DMSO",0
"22295","2",16766,"F5",1,1,"2",503,55,0.633473,501.06,317.408,0.883796,199.339,14.8660687473185,0.00455399999999995,0.724099605831585,"5","DMSO",2
"22296","2",16766,"F5",1,1,"3",502,52,0.635097,495.822,314.895,0.852413,193.821,3.16227766016838,0.00617800000000002,0.982320457801405,"5","DMSO",6
"22297","3",16766,"F5",1,1,"1",115,54,0.722368,717.379,518.212,0.95943,73.6314,0,0,0,"5","DMSO",0
"22298","3",16766,"F5",1,1,"2",129,50,0.718144,683.62,490.938,0.972359,73.8038,14.560219778561,-0.00422400000000001,-0.584743510233012,"5","DMSO",2
"22299","3",16766,"F5",1,1,"3",129,46,0.710546,839.325,596.379,0.965711,72.9416,4,-0.011822,-1.63656197395233,"5","DMSO",6
"22300","3",16766,"F5",1,1,"4",131,50,0.722753,657.728,475.375,0.943508,73.0278,4.47213595499958,0.000384999999999969,0.053296934526442,"5","DMSO",10
"22301","4",16766,"F5",1,1,"1",16,72,0.735779,1977.37,1454.91,0.958563,86.0469,0,0,0,"5","DMSO",0
"22302","4",16766,"F5",1,1,"2",30,69,0.748873,1754.55,1313.93,0.953518,85.271,14.3178210632764,0.0130940000000001,1.77961045368243,"5","DMSO",2
"22303","4",16766,"F5",1,1,"3",28,70,0.730566,2361.19,1725.01,0.968951,89.3233,2.23606797749979,-0.00521299999999991,-0.708500786241509,"5","DMSO",6
"22304","4",16766,"F5",1,1,"4",29,68,0.752598,1651.7,1243.07,0.964697,86.9954,2.23606797749979,0.016819,2.28587660153389,"5","DMSO",10
"22305","5",16766,"F5",1,1,"1",322,187,0.758777,1283.5,973.889,0.988459,83.9777,0,0,0,"5","DMSO",0
"22306","5",16766,"F5",1,1,"2",336,183,0.767014,1209.52,927.716,0.987831,80.6151,14.560219778561,0.00823699999999994,1.08556268837879,"5","DMSO",2
"22307","5",16766,"F5",1,1,"3",335,179,0.75764,1517.84,1149.98,0.983096,84.8399,4.12310562561766,-0.00113700000000005,-0.149846397558183,"5","DMSO",6
"22308","5",16766,"F5",1,1,"4",336,183,0.773533,1183.12,915.186,1.00256,79.4081,4.12310562561766,0.014756,1.94470839258438,"5","DMSO",10
"22309","6",16766,"F5",1,1,"1",749,208,0.798765,1824.34,1457.22,0.960652,89.6682,0,0,0,"5","DMSO",0
"22310","6",16766,"F5",1,1,"2",765,203,0.796382,1831.42,1458.51,0.964381,82.0809,16.7630546142402,-0.00238299999999991,-0.298335555513814,"5","DMSO",2
"22311","6",16766,"F5",1,1,"3",763,200,0.784033,2138.18,1676.4,0.993126,88.03,3.60555127546399,-0.014732,-1.84434721100699,"5","DMSO",6
"22312","6",16766,"F5",1,1,"4",763,203,0.798616,1858.57,1484.28,1.00442,81.3049,3,-0.000148999999999955,-0.0186537967988025,"5","DMSO",10
"22313","7",16766,"F5",1,1,"1",809,448,0.838965,1102.31,924.798,0.974787,60.9571,0,0,0,"5","DMSO",0
"22314","7",16766,"F5",1,1,"2",823,443,0.828089,929.14,769.411,0.931874,61.7331,14.8660687473185,-0.010876,-1.29635920449602,"5","DMSO",2
"22315","7",16766,"F5",1,1,"3",822,439,0.845662,1340.55,1133.65,0.982215,57.5945,4.12310562561766,0.00669700000000006,0.798245457200249,"5","DMSO",6
"22316","7",16766,"F5",1,1,"4",823,443,0.835212,871.623,727.989,0.89964,64.6645,4.12310562561766,-0.00375300000000001,-0.447336897248396,"5","DMSO",10
"22317","8",16766,"F5",1,1,"1",506,501,0.87179,3609.45,3146.69,0.952381,81.9084,0,0,0,"5","DMSO",0
"22318","8",16766,"F5",1,1,"2",519,499,0.881753,3064.54,2702.17,0.968256,81.0462,13.1529464379659,0.00996300000000006,1.14282109223552,"5","DMSO",2
"22319","8",16766,"F5",1,1,"3",520,491,0.863719,4319.52,3730.85,0.970265,82.943,8.06225774829855,-0.00807099999999994,-0.92579635003842,"5","DMSO",6
"22320","8",16766,"F5",1,1,"4",521,492,0.884801,2955.91,2615.4,0.967888,79.4081,1.4142135623731,0.013011,1.49244657543674,"5","DMSO",10
"22321","9",16766,"F5",1,1,"1",218,632,0.785026,614.333,482.268,0.942462,65.6992,0,0,0,"5","DMSO",0
"22322","9",16766,"F5",1,1,"2",235,627,0.792793,605.239,479.829,0.950434,66.6476,17.7200451466693,0.00776699999999997,0.989393981855374,"5","DMSO",2
"22323","9",16766,"F5",1,1,"3",231,624,0.783103,665.546,521.191,0.954258,68.5444,5,-0.00192300000000001,-0.244960039540093,"5","DMSO",6
"22324","9",16766,"F5",1,1,"4",231,628,0.791335,610.386,483.02,0.975066,63.8023,4,0.00630900000000001,0.803667649224358,"5","DMSO",10
"22325","10",16766,"F5",1,1,"1",876,687,0.908675,1861,1691.05,0.97813,59.9225,0,0,0,"5","DMSO",0
"22326","10",16766,"F5",1,1,"2",890,683,0.912536,1586.19,1447.45,0.957667,59.1465,14.560219778561,0.003861,0.424904393760146,"5","DMSO",2
"22327","10",16766,"F5",1,1,"3",889,680,0.89652,2278.71,2042.91,0.960949,59.4914,3.16227766016838,-0.012155,-1.33766198035602,"5","DMSO",6
"22328","10",16766,"F5",1,1,"4",889,684,0.915599,1516.94,1388.91,0.978937,58.6292,4,0.00692400000000004,0.761988609788983,"5","DMSO",10
"22329","11",16766,"F5",1,1,"1",440,709,0.722273,467.52,337.677,0.863511,70.6999,0,0,0,"5","DMSO",0
"22330","12",16766,"F5",1,1,"1",213,795,0.805073,1193.31,960.701,0.986998,69.579,0,0,0,"5","DMSO",0
"22331","12",16766,"F5",1,1,"2",226,791,0.807226,1183.23,955.135,0.973288,69.4066,13.6014705087354,0.00215299999999996,0.267429164808652,"5","DMSO",2
"22332","12",16766,"F5",1,1,"3",228,788,0.790471,1482.39,1171.79,0.989431,68.372,3.60555127546399,-0.014602,-1.81374856690014,"5","DMSO",6
"22333","12",16766,"F5",1,1,"4",226,791,0.80526,1220.12,982.51,0.968118,65.8716,3.60555127546399,0.000186999999999937,0.0232277073010692,"5","DMSO",10
"22334","13",16766,"F5",1,1,"1",423,861,0.849568,2061.49,1751.38,1.00395,56.991,0,0,0,"5","DMSO",0
"22335","13",16766,"F5",1,1,"2",437,856,0.848721,1928.69,1636.92,1.01115,56.3013,14.8660687473185,-0.000847000000000042,-0.0996977287280173,"5","DMSO",2
"22336","13",16766,"F5",1,1,"3",437,854,0.829877,2463.35,2044.28,1.00298,58.2843,2,-0.019691,-2.31776620588346,"5","DMSO",6
"22337","13",16766,"F5",1,1,"4",437,857,0.850933,1915.4,1629.88,0.989636,55.6115,3,0.00136500000000006,0.160669893404655,"5","DMSO",10
"22338","14",16766,"F5",1,1,"1",533,908,0.850621,1275.64,1085.09,0.986931,55.3528,0,0,0,"5","DMSO",0
"22339","14",16766,"F5",1,1,"2",547,904,0.862045,1158.73,998.881,0.972174,55.2666,14.560219778561,0.011424,1.34301880626037,"5","DMSO",2
"22340","14",16766,"F5",1,1,"3",545,901,0.845491,1471.15,1243.84,0.970937,56.4737,3.60555127546399,-0.00512999999999997,-0.603088802180991,"5","DMSO",6
"22341","14",16766,"F5",1,1,"4",546,904,0.864022,1093.72,944.997,0.979292,55.9564,3.16227766016838,0.013401,1.57543723938158,"5","DMSO",10
"22342","15",16766,"F5",1,1,"1",537,1053,0.907108,2615.15,2372.22,0.997779,120.276,0,0,0,"5","DMSO",0
"22343","15",16766,"F5",1,1,"2",552,1050,0.903719,2707.57,2446.88,1.00405,119.586,15.2970585407784,-0.00338899999999998,-0.373604907023196,"5","DMSO",2
"22344","15",16766,"F5",1,1,"3",552,1046,0.908569,2881.7,2618.22,0.995311,119.759,4,0.00146099999999993,0.161061306922652,"5","DMSO",6
"22345","15",16766,"F5",1,1,"4",552,1050,0.908213,2710.81,2461.99,0.99487,117.689,4,0.00110500000000002,0.121815704414471,"5","DMSO",10
"22346","16",16766,"F5",2,1,"1",32,53,0.754075,961.788,725.26,0.975525,68.1995,0,0,0,"5","DMSO",0
"22347","16",16766,"F5",2,1,"2",42,49,0.774704,867.13,671.769,0.976252,66.82,10.770329614269,0.0206289999999999,2.735669528893,"5","DMSO",2
"22348","16",16766,"F5",2,1,"3",42,47,0.756272,979.127,740.486,0.987328,71.131,2,0.002197,0.29135032987435,"5","DMSO",6
"22349","16",16766,"F5",2,1,"4",40,48,0.77325,898.026,694.398,0.982129,67.5098,2.23606797749979,0.0191749999999999,2.54285051221695,"5","DMSO",10
"22350","17",16766,"F5",2,1,"1",702,142,0.861989,4794.63,4132.92,1.00662,55.8702,0,0,0,"5","DMSO",0
"22351","17",16766,"F5",2,1,"2",714,137,0.875177,3367.74,2947.37,1.00744,51.9041,13,0.013188,1.52994991815441,"5","DMSO",2
"22352","17",16766,"F5",2,1,"3",715,135,0.866903,4831.53,4188.46,1.0027,54.1458,2.23606797749979,0.00491399999999997,0.570076880331417,"5","DMSO",6
"22353","17",16766,"F5",2,1,"4",714,137,0.876679,3907.14,3425.31,1.00842,51.9903,2.23606797749979,0.01469,1.70419808141403,"5","DMSO",10
"22354","18",16766,"F5",2,1,"1",253,152,0.825357,1491.31,1230.87,0.981551,47.162,0,0,0,"5","DMSO",0
"22355","18",16766,"F5",2,1,"2",265,147,0.829625,929.739,771.335,1.01171,50.9557,13,0.00426799999999994,0.517109565921164,"5","DMSO",2
"22356","18",16766,"F5",2,1,"3",266,146,0.820383,1461.32,1198.84,0.981162,48.3691,1.4142135623731,-0.00497400000000003,-0.602648308550122,"5","DMSO",6
"22357","18",16766,"F5",2,1,"4",265,147,0.833144,1096.42,913.476,1.01394,49.8348,1.4142135623731,0.00778699999999999,0.943470522452707,"5","DMSO",10
"22358","19",16766,"F5",2,1,"1",658,179,0.838848,1292.28,1084.03,0.968874,63.1126,0,0,0,"5","DMSO",0
"22359","19",16766,"F5",2,1,"2",670,172,0.845404,975.592,824.769,0.907692,61.6469,13.8924439894498,0.00655600000000001,0.781548027771421,"5","DMSO",2
"22360","20",16766,"F5",2,1,"1",26,445,0.749795,1352.91,1014.41,0.951877,66.82,0,0,0,"5","DMSO",0
"22361","20",16766,"F5",2,1,"2",38,440,0.765483,1203.97,921.622,0.956175,64.4921,13,0.015688,2.09230523009623,"5","DMSO",2
"22362","20",16766,"F5",2,1,"3",39,438,0.74662,1481.48,1106.1,0.946818,66.2165,2.23606797749979,-0.00317500000000004,-0.423449076080801,"5","DMSO",6
"22363","20",16766,"F5",2,1,"4",38,442,0.756337,1292.93,977.89,0.958083,66.1303,4.12310562561766,0.00654200000000005,0.872505151408058,"5","DMSO",10
"22364","21",16766,"F5",2,1,"1",33,477,0.754856,1194.14,901.404,0.973288,69.4066,0,0,0,"5","DMSO",0
"22365","21",16766,"F5",2,1,"2",46,471,0.761899,1112.01,847.237,0.959548,66.3027,14.3178210632764,0.00704300000000002,0.933025636677727,"5","DMSO",2
"22366","21",16766,"F5",2,1,"3",48,470,0.746822,1334.72,996.798,0.974777,66.6476,2.23606797749979,-0.00803399999999999,-1.06430895429062,"5","DMSO",6
"22367","21",16766,"F5",2,1,"4",48,471,0.75961,1190.52,904.331,0.946093,66.1303,1,0.00475400000000004,0.629788992867519,"5","DMSO",10
"22368","22",16766,"F5",2,1,"1",527,533,0.846038,769.243,650.808,0.966113,67.0787,0,0,0,"5","DMSO",0
"22369","22",16766,"F5",2,1,"2",541,528,0.858527,610.414,524.057,0.944963,59.1465,14.8660687473185,0.0124890000000001,1.4761748290266,"5","DMSO",2
"22370","22",16766,"F5",2,1,"3",542,527,0.836328,843.348,705.315,0.964286,61.2158,1.4142135623731,-0.00971,-1.14770258546306,"5","DMSO",6
"22371","22",16766,"F5",2,1,"4",541,528,0.848937,686.61,582.888,0.966669,60.0949,1.4142135623731,0.0028990000000001,0.342656003631054,"5","DMSO",10
"22372","23",16766,"F5",2,1,"1",1024,544,0.89196,3442.31,3070.41,0.973684,73.9762,0,0,0,"5","DMSO",0
"22373","23",16766,"F5",2,1,"2",1038,539,0.896661,2749.49,2465.36,0.979842,68.7168,14.8660687473185,0.00470100000000007,0.527041571370921,"5","DMSO",2
"22374","23",16766,"F5",2,1,"3",1037,537,0.886335,3461.89,3068.4,0.985563,73.9762,2.23606797749979,-0.00562499999999999,-0.630633660702273,"5","DMSO",6
"22375","23",16766,"F5",2,1,"4",1037,539,0.89567,2924.13,2619.06,0.982043,71.9932,2,0.00370999999999999,0.415937934436521,"5","DMSO",10
"22376","24",16766,"F5",2,1,"1",669,554,0.855419,461.797,395.03,0.866014,71.0448,0,0,0,"5","DMSO",0
"22377","25",16766,"F5",2,1,"1",804,666,0.862619,778.771,671.782,0.964221,59.8363,0,0,0,"5","DMSO",0
"22378","25",16766,"F5",2,1,"2",816,662,0.873964,603.725,527.634,0.943603,57.6808,12.6491106406735,0.0113449999999999,1.3151808620028,"5","DMSO",2
"22379","25",16766,"F5",2,1,"3",818,661,0.867922,798.596,693.119,1.00558,58.543,2.23606797749979,0.00530299999999995,0.614755761234096,"5","DMSO",6
